hour_of_day,day_of_week,region_code,source_ip_risk,request_count_5m,request_count_1h,principal_type,key_sensitivity,historical_access_rate,failed_auth_ratio,identity_mismatch,unusual_time,region_risk,request_frequency,possibility_of_fraud
1,0,3,0.6596301448049077,17,112,1,0.86224016564544,0.16046173882018555,0.8343551259131159,1.0,1.0,1.0,0.99973345,1.0
18,2,2,0.2748759645718544,7,60,2,0.5470856760305268,0.9048727938721046,0.05626526444006288,0.006602686,1.0,0.0011202354,0.0016193328,0.99485046
14,0,0,0.26237379351701773,1,6,1,0.56344086426799,0.7279365720714183,0.1345466353254778,3.3136927e-22,1.0,1.4713808e-20,2.1344708e-07,3.9943386e-19
3,1,3,0.8239238166663785,18,125,0,0.7885949845830995,0.1650318739969872,0.9686574565511689,1.0,1.0,1.0,0.99806446,1.0
6,5,1,0.17346920683386985,1,7,0,0.3262774044930133,0.7231491924605892,0.10305315807164755,1.4475513e-06,0.9995823,3.6194588e-06,0.07162728,3.3471784e-05
10,6,0,0.2809992967268945,2,12,1,0.21550765202166927,0.8849608225748749,0.013614473224772177,6.686521e-10,0.99999845,2.0128925e-09,0.054350037,6.571998e-08
23,3,0,0.3723888625518991,2,5,0,0.5657312372914898,0.8619900076834809,0.12074126824876223,6.209048e-38,1.0,9.134656e-35,1.2474094e-12,1.1287899e-32
3,6,1,0.2163587315443512,3,8,0,0.5110716294166802,0.7991981485308591,0.023252743192251606,0.9329288,0.98436004,0.97267485,0.99569553,0.9859386
23,6,0,0.08468646528249318,4,9,1,0.4788203274733441,0.7967076283902048,0.08491291349359813,4.297484e-32,1.0,4.7158e-30,1.01652496e-07,6.843837e-28
5,4,0,0.08423479752603955,1,9,0,0.5756368334375321,0.5164195395998954,0.07681929766029047,0.00018562285,0.9972421,0.00034999388,0.0629537,0.0048198607
3,6,3,0.963395934422595,18,116,0,0.9914903744047592,0.20675577151826863,0.527636079863906,1.0,1.0,1.0,0.9999906,1.0
4,4,1,0.3522750936107671,4,7,0,0.5212416632813712,0.5514440967020907,0.04201996886905856,0.983935,0.9958413,0.9939802,0.99969745,0.9948878
21,6,0,0.03900960168418782,1,5,0,0.5224168785819001,0.79324084806905,0.2339816504320742,4.1597932e-36,1.0,4.5322107e-33,9.190665e-13,5.289891e-31
10,3,2,0.10475502953700587,10,60,2,0.6446079241590119,0.5207630962309173,0.5102352935877561,1.0,1.0,1.0,0.99950355,1.0
1,5,3,0.9718721064904552,16,115,1,0.9667972134369156,0.3296153504010585,0.9916605245067263,1.0,1.0,1.0,0.96929073,1.0
0,0,0,0.3434485762597333,3,11,0,0.2172294083837142,0.5677690108562544,0.056980796561270544,0.9999456,0.99995667,0.99993527,0.9848112,0.9998612
5,5,0,0.0433407139760454,1,17,0,0.2266653605516755,0.7970179638777445,0.027115306809714166,0.0008168447,0.9561952,0.00059600145,0.0008600767,0.01757914
21,3,0,0.1684797551546557,2,17,0,0.3684122539619311,0.6788654585219408,0.01601231311658939,9.78942e-25,1.0,3.1924885e-23,3.6726405e-07,1.5048952e-20
19,6,0,0.20857390479742358,3,11,0,0.5082778692077035,0.8027483168515521,0.03378569416734624,7.295364e-24,1.0,2.2301035e-22,1.0098796e-05,2.0897146e-20
4,4,0,0.2199277258150723,3,13,0,0.5725501283236107,0.4625896966191266,0.11797825972320239,0.98376113,0.9971657,0.9913305,0.97175044,0.9983605
13,6,0,0.21058065595606182,1,9,0,0.42728988690848924,0.7329808519706226,0.01467289928741238,7.70858e-18,1.0,8.4108234e-17,1.286592e-05,3.1010374e-15
10,4,0,0.3039368035928426,1,20,0,0.4979122154244115,0.8139221080535083,0.021429006322762758,1.3376958e-08,0.9999947,3.823511e-08,0.00015642324,9.900968e-06
15,1,0,0.2998380175744071,8,69,2,0.5935818524060757,0.6099978270094372,0.19510902817511996,0.9996222,1.0,0.99770755,0.001193505,0.9999999
12,0,0,0.11885107198605882,8,60,2,0.5690575548504312,0.8421650636887655,0.1746187903511164,0.9999957,1.0,0.9999828,0.12809028,1.0
5,6,0,0.08729110927530025,4,6,0,0.48016674640839657,0.4240280475292474,0.04920520433887384,0.105945714,0.99638873,0.20736636,0.9987609,0.4090975
16,2,0,0.19009539704631578,3,19,0,0.3633622748430722,0.9556597820637485,0.046517286557445796,4.0440955e-13,1.0,1.6461189e-12,0.010493493,6.080476e-10
14,4,0,0.1842553929059774,4,9,0,0.22446884331277164,0.7532931279021281,0.05356036367013819,1.4170782e-14,1.0,1.1969267e-13,0.122675,2.754255e-12
8,4,1,0.30754424806722735,1,16,0,0.5646060089924838,0.8250968779443206,0.056425238464235125,1.3825006e-06,0.99994516,3.3054107e-06,0.0022074382,0.00032014627
1,5,4,0.9186650537885637,17,116,0,0.8313223660949943,0.008940598324345485,0.7201557443479782,1.0,1.0,1.0,0.99972147,1.0
10,5,1,0.11849632214422244,1,13,0,0.5379644275058838,0.7825353828257122,0.01654778163574755,9.173779e-10,0.99999833,3.439867e-09,0.0021709723,2.4529007e-07
15,5,1,0.09310289456305106,4,9,0,0.37675485266950104,0.7780690136124174,0.0039159133401436615,3.449651e-16,1.0,4.4834674e-15,0.042052735,1.2983053e-13
20,1,2,0.14181899757006633,5,57,2,0.447650980372405,0.7234816601568179,0.10098224213771732,1.1915581e-09,1.0,1.801741e-10,3.525799e-07,9.278929e-05
3,2,0,0.11463331667274985,4,18,0,0.29764438331948817,0.6015035405075243,0.19136763724571454,0.9999904,0.99996245,0.99999285,0.9915545,0.9999961
3,5,1,0.14694024451550167,0,16,0,0.5878589544456643,0.6603788991551026,0.1378978950186201,0.0020658828,0.47164214,0.0013295943,3.5703e-05,0.008851474
0,4,3,0.8389541854655233,22,112,1,0.7490053046840743,0.2449690630349933,0.9945889571925661,1.0,1.0,1.0,1.0,1.0
23,4,0,0.05270616156053912,1,13,0,0.454275402088849,0.7152230226701389,0.019083869401548683,4.1187614e-33,1.0,7.3853047e-31,4.2737917e-11,3.1697273e-28
20,6,0,0.1260501668137771,2,7,0,0.4111261363865174,0.5973742662609696,0.10933855277862958,6.6901107e-31,1.0,1.5828177e-28,1.3012805e-09,1.3689593e-26
22,4,0,0.08075883942190318,4,11,0,0.3245212084874925,0.8256876429613569,0.038817108961897266,4.253733e-28,1.0,2.7317597e-26,2.422778e-06,3.269903e-24
17,6,0,0.2693396044279468,3,16,0,0.2893411378595758,0.2778064471859967,0.026805349248559117,2.4269289e-16,1.0,2.415284e-15,0.002131789,6.0139843e-13
10,2,0,0.033258024328426006,4,10,0,0.2076485166643249,0.5073857893659548,0.013517215704443922,3.4498082e-06,0.99999744,5.7599113e-06,0.9725923,7.237357e-05
15,2,0,0.2538948246003625,0,12,0,0.4364476078572016,0.34239523234443153,0.05807786818601521,1.7054453e-20,1.0,2.540574e-19,8.7822535e-08,3.20261e-17
22,4,0,0.28790853768649227,3,13,0,0.37146576194955444,0.7252726028971885,0.012758033402229712,8.495033e-28,1.0,4.825727e-26,3.6698535e-07,1.0056998e-23
2,1,3,0.9731737806459091,18,127,1,0.891338409523765,0.2134766068347834,0.9761457135375918,1.0,1.0,1.0,0.98637646,1.0
12,1,0,0.0303048137464376,1,9,1,0.3207475518297537,0.5137449876595284,0.04698204160614446,2.2098452e-16,1.0,1.5171012e-15,3.9132297e-05,4.6653084e-14
16,6,0,0.2299241386590372,2,14,1,0.4836205343157845,0.8733675625352111,0.09720499570184615,6.9419706e-19,1.0,8.264296e-18,6.4742366e-05,1.0224108e-15
4,6,0,0.029319088614240027,1,13,0,0.2047755389362343,0.27897584261308217,0.059168411264098546,0.0070254337,0.9351217,0.007827527,0.011580795,0.106059745
14,2,0,0.1387579736706988,2,13,0,0.43957343762105017,0.6202206682300925,0.15881432452908176,8.971643e-15,1.0,6.78665e-14,0.0008579743,6.0337495e-12
16,0,0,0.2186430956727705,1,9,0,0.4585216575243734,0.9767358095120746,0.01583261711621533,1.8671055e-23,1.0,6.8548837e-22,6.62942e-08,4.2007618e-20
15,1,2,0.27842340110982405,5,46,2,0.6619967337301912,0.9555155651034694,0.00784069559639965,2.0495314e-05,1.0,3.7172508e-06,0.00036882109,0.08060982
2,4,3,0.7163827196927545,11,119,1,0.7840453098185779,0.062318334475919356,0.7688626677294372,1.0,1.0,1.0,2.0273532e-09,1.0
4,4,0,0.05966176750385882,4,12,0,0.5057253868234934,0.7659020377419928,0.14747400364423538,0.9977382,0.9987448,0.99924576,0.99912,0.999592
2,3,0,0.06628024019373946,1,13,0,0.48668065490969276,0.6321454723973828,0.008934926483223882,0.27515778,0.8580231,0.2363572,0.010570254,0.42004275
0,2,0,0.24944455973634816,8,67,2,0.5208546514625649,0.4999067078007904,0.01982734047250157,1.0,1.0,1.0,0.00032695278,1.0
3,0,4,0.955815314554906,16,125,0,0.7014788059928573,0.13413217075292394,0.5880993620358046,1.0,1.0,1.0,0.41485637,1.0
18,5,0,0.2458562802300422,1,16,0,0.270681643210491,0.8838437842919045,0.01515920310649536,4.2212225e-22,1.0,7.909424e-21,3.5959286e-07,2.2208883e-18
1,4,1,0.2578096214542847,2,17,1,0.4930525647123957,0.6425643101708034,0.04884793648112867,0.9793213,0.99951655,0.9759384,0.10573492,0.9645728
12,3,0,0.26610960148492824,3,10,0,0.23256421227315882,0.8990865051986249,0.007866550952504919,7.996393e-12,0.99999994,3.67738e-11,0.11129878,9.0878854e-10
5,0,1,0.1428422486239532,1,5,0,0.2342091949053784,0.6059903331861631,0.034495331524314755,9.936876e-06,0.9987619,2.0021182e-05,0.116359614,9.45138e-05
19,5,0,0.3299862759954161,2,15,1,0.5432949921994388,0.757975809523871,0.02143170873362358,4.1654898e-23,1.0,8.471564e-22,2.3185585e-06,1.9457794e-19
23,4,0,0.28539552415376046,2,18,1,0.37842630273349476,0.5685850724983138,0.05299413932030943,5.396435e-28,1.0,2.2510391e-26,4.344091e-08,1.6842816e-23
10,0,0,0.511655921670446,2,14,1,0.27806769675592147,0.6532403064753942,0.047562298832958726,1.1633635e-08,0.9999978,1.9653951e-08,0.04631954,1.1118088e-06
12,4,0,0.03469942263240596,5,11,0,0.3370829636019793,0.6087827462475551,0.01902128851250772,1.8241626e-07,0.9999998,4.178098e-07,0.99043566,7.231304e-06
5,6,0,0.20857896108991333,3,13,0,0.5109022041574085,0.7461680207617565,0.1623917009235246,0.5989328,0.99747837,0.730137,0.95574516,0.96711475
18,2,0,0.0363287218865311,2,6,0,0.5826092506830656,0.5908160052342323,0.1264239052231264,9.583228e-28,1.0,1.2603274e-25,1.288704e-08,6.6414405e-24
14,3,1,0.3901447668912508,2,15,0,0.3263462931399244,0.9237671102733066,0.17146742988072666,3.8448923e-13,1.0,2.0873529e-12,0.0024466747,3.2251432e-10
5,0,0,0.14640742918808053,2,9,1,0.5705780194595852,0.8992748094935775,0.22917934841680426,0.00059354637,0.9972015,0.00057673705,0.6451145,0.004077499
14,5,0,0.39258395086796316,8,64,2,0.6940806953213683,0.730985806626799,0.03968870661839167,0.99997467,1.0,0.99990594,0.025834117,1.0
0,2,0,0.1894096091840035,1,10,0,0.26095444373866794,0.725640858902147,0.00278820438202487,0.407371,0.9841213,0.43063027,0.03575787,0.2658607
12,1,0,0.13154566985609195,2,14,1,0.21057838906850201,0.5725016983742816,0.039305799604255405,5.690802e-12,0.99999994,2.1743997e-11,0.0056651086,1.6211108e-09
20,5,1,0.07573397781403274,2,12,0,0.20619398512878562,0.7754250267191738,0.05104347289680752,3.2673312e-26,1.0,1.6049464e-24,1.4444429e-07,2.985791e-22
23,2,4,0.9593980248289166,26,123,0,0.7927163987238898,0.20851833054649316,0.9142573630966413,1.0,1.0,1.0,1.0,1.0
2,0,0,0.018137829697618253,5,12,0,0.2900362978016938,0.581626553144342,0.16229772417155394,0.99999857,0.99994695,0.9999985,0.9999561,0.9999974
17,6,1,0.12036885164685827,2,10,0,0.27012236151069874,0.6216342776050057,0.17845927374545636,3.8381776e-22,1.0,1.0969634e-20,3.967849e-06,8.5473405e-19
3,2,0,0.14465683648991753,1,11,0,0.4955815783929181,0.5557300578706753,0.002475712077794373,0.049356226,0.7765762,0.036981102,0.03136243,0.22894666
5,5,1,0.09221865747443468,3,8,1,0.42229956449610784,0.5363167295308248,0.009002081416249353,0.008384409,0.998075,0.015017217,0.98231286,0.05659853
13,3,0,0.33288074553492336,13,56,2,0.4070863863874714,0.9973691520743593,0.2447710799612684,1.0,1.0,1.0,1.0,1.0
3,1,1,0.18266462715958887,1,20,0,0.39118719239645044,0.2675434997416143,0.04629899622931827,0.26356652,0.9861853,0.20172186,0.00034375064,0.54554665
1,4,0,0.35126993744483886,1,23,0,0.22751125152080626,0.9647189795343601,0.026680794594877495,0.052880447,0.99973273,0.08952046,7.910615e-06,0.024388023
13,5,0,0.18652757460663139,2,13,1,0.3042125336999447,0.8199050929831269,0.21475022258046006,3.3045415e-14,1.0,2.1271899e-13,0.0022408788,1.4614749e-11
18,0,1,0.04016691007702578,0,10,0,0.2446491723810354,0.7374873089187322,0.09657930254666584,8.203603e-28,1.0,1.1450662e-25,1.2007884e-10,1.5386833e-23
14,6,0,0.13617288498518026,3,14,0,0.5872379029136952,0.8884169213381916,0.05861314676130205,1.0673749e-12,1.0,5.2888223e-12,0.042847052,4.8637083e-10
5,1,0,0.05477755537190358,1,17,0,0.27839831882171306,0.6962871942586847,0.01644632914254166,0.000599475,0.960989,0.00033445997,0.00068414,0.008846816
5,2,0,0.054101019024993716,5,16,0,0.5291402384931132,0.9165876840541346,0.0007522239806048964,0.999663,0.9998352,0.99986744,0.99979967,0.99994683
12,0,0,0.6251195102105389,2,53,2,0.5651227811468034,0.9814093461933622,0.30621250237475595,1.3497467e-08,0.99946547,7.7858187e-10,4.475477e-12,5.8692312e-06
4,6,3,0.8242175198775783,28,123,0,0.9320031997352096,0.19288873410613927,0.6524455599752302,1.0,1.0,1.0,1.0,1.0
1,4,4,0.847356558070192,16,118,0,0.7888755920931647,0.20047693623506788,0.5378553661428241,1.0,1.0,1.0,0.9631272,1.0
6,2,2,0.48869752631670527,6,59,2,0.4207079573461316,0.9833387294707137,0.1477485959667222,0.99999946,1.0,0.9999991,9.392244e-05,0.99999976
1,0,0,0.07212991848258121,3,10,0,0.21856724096461863,0.7724707755986518,0.16333179823931884,0.9996854,0.9987952,0.99972135,0.9911183,0.99962175
8,2,0,0.3327120569849914,2,12,0,0.4236578561445038,0.7168501038603691,0.030075680299162418,1.1390679e-05,0.9999525,1.5908165e-05,0.2806062,0.00047171523
16,3,0,0.09271535568648817,0,7,0,0.27665837529475745,0.39306282824907296,0.10330203282983581,2.1521312e-26,1.0,2.6295063e-24,4.6672144e-10,1.5322119e-22
22,4,1,0.1507691312928699,2,11,1,0.4807314189228539,0.9317473957720123,0.04326635030834088,2.5271039e-31,1.0,3.5068804e-29,2.2759477e-09,8.033097e-27
16,1,0,0.15869767095422627,0,13,0,0.4451307404086977,0.9734178058234597,0.03137889145902937,3.5845966e-22,1.0,6.326109e-21,2.1072946e-08,9.490612e-19
17,0,0,0.05816047774355757,3,13,0,0.25382369314116915,0.7885135095639144,0.13648394264468905,9.825852e-19,1.0,1.6839463e-17,0.00038831,1.5578489e-15
10,1,2,0.20364831761106106,9,66,2,0.5764734316715033,0.7098966993930582,0.1154217401576833,1.0,1.0,1.0,0.5735013,1.0
7,0,0,0.36432360858245916,10,53,2,0.693820093197858,0.9926121060417189,0.29775357891231685,1.0,1.0,1.0,0.9999049,1.0
5,0,2,0.04833648029397889,8,57,2,0.5366662321912192,0.9377354553225626,0.22507939403927701,1.0,1.0,1.0,0.4284215,1.0
17,4,0,0.13362425771360534,2,14,0,0.35777913960712876,0.5004813623982964,0.05103607662542734,1.4164827e-19,1.0,2.2640177e-18,2.5120418e-05,3.572308e-16
13,4,0,0.08220380541442726,1,12,0,0.2153837737731994,0.9964931937767254,0.02012178061782588,3.189189e-16,1.0,2.544954e-15,3.6536057e-05,1.4158981e-13
7,3,1,0.01873714146235255,4,7,0,0.5940190070433341,0.6218826784600037,0.07289615923309276,0.012321708,0.9998827,0.027269982,0.997321,0.06542524
22,3,3,0.9417670209225392,17,114,0,0.9290807956537613,0.018352448769791918,0.992989757658639,1.0,1.0,1.0,0.9999879,1.0
16,4,2,0.2023223341064446,11,52,2,0.4842497782579613,0.8644483205448068,0.2813278805194416,0.9999996,1.0,0.9999998,0.9999977,1.0
21,5,0,0.09780900740697016,3,9,0,0.20395343946883315,0.5656250874676267,0.1001898233772478,2.3424218e-29,1.0,1.924989e-27,6.473713e-08,2.3605733e-25
4,0,3,0.9748857865826311,14,121,1,0.98560912868989,0.1172001705845284,0.8749009484032688,1.0,1.0,1.0,0.00053064205,1.0
0,2,3,0.9257895018783158,15,118,0,0.9600121281513039,0.15101070255208915,0.9930292024226067,1.0,1.0,1.0,0.20035586,1.0
21,0,0,0.15408908704844446,3,14,1,0.4214612164094904,0.9485896155048625,0.0009188805804066541,6.189364e-26,1.0,2.1387197e-24,1.6882558e-06,3.6405598e-22
7,5,0,0.22202859080766849,10,70,2,0.6286846916740041,0.9297253712405027,0.16101423159449083,1.0,1.0,1.0,0.50805455,1.0
9,0,0,0.168163688138952,4,11,0,0.5647685393877349,0.7011927167474831,0.008884570693411215,0.0006820952,0.99998796,0.00085333554,0.990789,0.0072337748
21,1,2,0.23201814215593497,4,61,2,0.5937828622608806,0.9818079159156207,0.15621861475271498,5.669805e-12,1.0,1.1500927e-12,5.649398e-10,7.216633e-07
23,1,4,0.9475048294761717,20,133,1,0.954665607302576,0.003471267480421245,0.9894724025546244,1.0,1.0,1.0,0.99999744,1.0
0,2,1,0.1780984913181582,3,14,0,0.5674557102405435,0.41196661390183303,0.03219787310461569,0.9999954,0.9999979,0.999996,0.9800742,0.9999893
10,5,1,0.06220146930449136,2,6,0,0.40784281736834527,0.4353624583830088,0.0234684983709726,1.6714293e-12,0.99999946,1.1621021e-11,0.009368309,1.4175e-10
13,3,0,0.10660487048907019,1,11,0,0.46487071575485295,0.6806377109828733,0.06059400698951662,3.2160417e-16,1.0,2.6593372e-15,3.7468206e-05,1.3449299e-13
3,5,0,0.23967301621152368,5,16,1,0.23234194871705593,0.5915425682208693,0.09617642903841635,0.9999902,0.99991786,0.999995,0.99976695,0.99999547
20,1,0,0.37526847151766135,1,9,0,0.28326337049737316,0.6580792701231236,0.07108072006787203,1.382686e-30,1.0,2.9443622e-28,1.810719e-10,4.135843e-26
15,6,0,0.3661170668138587,6,50,2,0.40421778776320616,0.7835420746028763,0.00016009450571037186,0.003912231,0.9999999,0.0009605428,0.0019549625,0.9607871
23,4,0,0.024169195521418888,6,15,1,0.4171848115592012,0.6659304380841446,0.13877726575479257,1.0887075e-23,1.0,3.8454907e-22,0.0115302745,7.798813e-20
10,1,0,0.4057624424463294,1,20,0,0.2363956643380831,0.725089131591293,0.036431492725282184,9.037502e-09,0.9999956,2.051698e-08,0.00013649501,4.7316203e-06
1,4,0,0.16000578280001324,3,10,1,0.5845304216669369,0.7302043759153797,0.12835440010559904,0.998011,0.9966066,0.99792594,0.9897083,0.9976165
11,3,0,0.18418146662222765,1,13,1,0.28045183659185546,0.5589989631982545,0.022320072265059537,7.7405714e-13,0.99999976,3.8887847e-12,0.00027685706,2.5736535e-10
18,1,0,0.035252692992853524,3,7,0,0.5708802899090888,0.5799666977098831,0.04563005241460706,2.235253e-25,1.0,1.02658445e-23,1.0779978e-06,5.4748093e-22
23,6,0,0.13012653202990954,3,12,1,0.22635662602879641,0.6449996459893341,0.048841118844992266,4.3720773e-31,1.0,3.116848e-29,3.772801e-08,9.218532e-27
12,6,1,0.12872479679045848,3,13,1,0.24832986634810905,0.9272808252084781,0.11315649932646264,2.2582822e-10,0.9999999,7.9966145e-10,0.33728433,3.692243e-08
14,4,0,0.2350619715915342,2,18,0,0.5768229293055338,0.4577537610334021,0.004480179113091014,9.9747806e-12,1.0,3.7626124e-11,0.0027098658,1.25588455e-08
20,2,0,0.06669161719216131,1,8,0,0.30605218360936864,0.8434117004516413,0.024530917279520538,1.0031745e-31,1.0,3.3471823e-29,5.844422e-11,3.9883086e-27
7,6,0,0.02850159087125652,2,9,0,0.3527269936969094,0.9119155236693317,0.02231723012950381,3.652706e-06,0.999851,7.84208e-06,0.4416698,8.881858e-05
9,5,1,0.30574565750664084,1,13,1,0.5850486760387095,0.8717952913702309,0.057805797433674706,2.8052145e-09,0.99999326,7.940278e-09,0.0026038936,4.7256944e-07
10,0,0,0.09626016064865911,1,11,0,0.3705035681432713,0.9042920546448644,0.057232816142505416,2.2734635e-11,0.999999,8.460421e-11,0.0009917684,2.9356484e-09
10,1,1,0.19567840099970724,1,11,0,0.4515555473709481,0.5751422950896005,0.00047061034334507757,1.5109945e-10,0.999999,5.6533644e-10,0.001859779,2.4405677e-08
6,1,0,0.1497772205344105,8,68,2,0.46352074925500814,0.7765622455619291,0.11386995067948283,1.0,1.0,1.0,0.0007826616,1.0
1,4,4,0.9219272615702528,23,125,0,0.7500824252652761,0.20046542341258136,0.9189312575587285,1.0,1.0,1.0,1.0,1.0
0,3,0,0.07305047540845175,2,18,0,0.33197698093493744,0.9818060385257749,0.019826593563622777,0.96136564,0.999968,0.97618777,0.02929563,0.89734936
6,0,0,0.25171264736056753,5,60,2,0.44756962880878337,0.7318303318747522,0.4613194446360853,0.9983821,1.0,0.9976385,5.997012e-08,0.9993265
22,3,4,0.8557445401573389,21,121,0,0.8770406901707095,0.08682953703559149,0.8925705610619478,1.0,1.0,1.0,1.0,1.0
20,6,2,0.4960019499037142,9,73,2,0.6113906323149282,0.8143609655983286,0.11578080434691532,0.98925334,1.0,0.9691685,0.021483894,0.9999999
17,5,0,0.4490603447743469,0,12,0,0.2798522677536479,0.8797280901588229,0.05290784454176127,1.3998752e-24,1.0,5.681833e-23,4.213247e-09,8.3495886e-21
6,2,0,0.4481895860308358,8,80,2,0.696540085878611,0.8534058577613156,0.19910059224137588,1.0,1.0,1.0,9.0769765e-07,1.0
3,5,4,0.9504415164373742,15,116,1,0.828996004578703,0.22656886194699205,0.991400137939232,1.0,1.0,1.0,0.6472111,1.0
21,3,0,0.41314570641839554,4,11,0,0.5389797675724499,0.8228095851558427,0.06227778458377059,6.388442e-26,1.0,3.2632488e-24,1.3936884e-05,3.206795e-22
17,3,0,0.031119543050949286,3,13,0,0.5906067779054869,0.6611088034079738,0.016927877425130376,1.2350405e-18,1.0,1.8670613e-17,0.00053421396,1.9634995e-15
23,2,0,0.41931025396164334,3,12,1,0.3006975118696231,0.7842118662235752,0.019398526754735686,5.566008e-31,1.0,4.1414888e-29,2.9667438e-08,1.2531931e-26
11,4,0,0.22189678570696203,4,11,0,0.38398460263119316,0.42398891061725746,0.06135751537662596,4.3000247e-07,0.9999994,9.3804937e-07,0.94947165,2.0758072e-05
16,2,0,0.09254706893061854,1,13,1,0.3000984643922805,0.8893648715887265,0.014160777842777129,4.2825176e-21,1.0,5.1453497e-20,9.878746e-07,5.6724485e-18
15,1,0,0.17431588909258142,1,7,0,0.21951813577491563,0.670060929931695,0.1515091330756234,5.944887e-23,1.0,2.8411077e-21,9.893663e-08,1.1031453e-19
